arazi-suv-pick-up-chevrolet|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_equipment|active|61|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_heavy_damage_record_status|active|64|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_special_listing|active|67|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-citroen|city|active|5|select|exact|0
arazi-suv-pick-up-citroen|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-citroen|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-citroen|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-citroen|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-citroen|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-citroen|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-citroen|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-citroen|vehicle_equipment|active|61|select|exact|0
arazi-suv-pick-up-citroen|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-citroen|vehicle_heavy_damage_record_status|active|64|select|exact|0
arazi-suv-pick-up-citroen|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-citroen|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-citroen|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-citroen|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-citroen|vehicle_special_listing|active|67|select|exact|0
arazi-suv-pick-up-citroen|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-citroen|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-citroen|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-cupra|city|active|5|select|exact|0
arazi-suv-pick-up-cupra|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-cupra|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-cupra|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-cupra|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-cupra|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-cupra|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-cupra|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-cupra|vehicle_equipment|active|61|select|exact|0
